occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_143:78d17e0417ad1ad35fb0201b2cd366695b891eb8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina flavorubra,no match,no match,no match,ASV_143:78d17e0417ad1ad35fb0201b2cd366695b891eb8
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_144:7a71803883af72d5ed5f881552ff3c00efceeee8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiotrichidae;Ophiothrix;Ophiothrix armata,urn:lsid:marinespecies.org:taxname:245445,Ophiothrix armata,Species,ASV_144:7a71803883af72d5ed5f881552ff3c00efceeee8
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_145:7dae479c9ee9fc2eb60c961e95f9c1fbc86ddad3,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Polyopes;Polyopes tenuis,urn:lsid:marinespecies.org:taxname:374919,Polyopes tenuis,Species,ASV_145:7dae479c9ee9fc2eb60c961e95f9c1fbc86ddad3
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_151:8ebc8036a3651a0ebdfac8eba191b7e2d525fc18,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Oxynoemacheilus;Oxynoemacheilus merga,urn:lsid:marinespecies.org:taxname:1022311,Oxynoemacheilus merga,Species,ASV_151:8ebc8036a3651a0ebdfac8eba191b7e2d525fc18
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_155:9869d9001a223de7d655100b4961e1916bbd2900,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Acanthogorgiidae;Calicogorgia;Calicogorgia granulosa,urn:lsid:marinespecies.org:taxname:289551,Calicogorgia granulosa,Species,ASV_155:9869d9001a223de7d655100b4961e1916bbd2900
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_160:b119f5d8cc1171140bac5ebeaab23f6d75fb75d6,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,no match,no match,no match,ASV_160:b119f5d8cc1171140bac5ebeaab23f6d75fb75d6
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_163:b70546c5fba4fa44c68b06cc501c568f614b2c5f,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,6,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Hydrobiidae;Peringia;Peringia ulvae,urn:lsid:marinespecies.org:taxname:151628,Peringia ulvae,Species,ASV_163:b70546c5fba4fa44c68b06cc501c568f614b2c5f
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_169:c7812e3c8d8ca36f94e19985997b5beda521abfe,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma uncinatum,no match,no match,no match,ASV_169:c7812e3c8d8ca36f94e19985997b5beda521abfe
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_172:d67e8737989abca86fcd7f0bddc85d19065fe87d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Gelidiaceae;Ptilophora_1;Ptilophora wilsonii,no match,no match,no match,ASV_172:d67e8737989abca86fcd7f0bddc85d19065fe87d
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_173:d6fdc033ade02429fbfdbdf0d53f0559da6f705e,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,no match,no match,no match,ASV_173:d6fdc033ade02429fbfdbdf0d53f0559da6f705e
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_176:f11714ee9f0efcd04c46009175923307bd76e03d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyota;Dictyota grossedentata,urn:lsid:marinespecies.org:taxname:220772,Dictyota grossedentata,Species,ASV_176:f11714ee9f0efcd04c46009175923307bd76e03d
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_178:f881d387f821e2a10a6ac3a209d8f5fe41f871f7,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,4,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Melanthalia;Melanthalia intermedia,urn:lsid:marinespecies.org:taxname:623134,Melanthalia intermedia,Species,ASV_178:f881d387f821e2a10a6ac3a209d8f5fe41f871f7
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_179:f95909fe7a0cf5da23f4a981e7242e65111565d8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Streptophyta;Pinopsida;Cupressales;Cupressaceae;Cupressus;Cupressus sempervirens,urn:lsid:marinespecies.org:taxname:1492691,Cupressus sempervirens,Species,ASV_179:f95909fe7a0cf5da23f4a981e7242e65111565d8
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_181:ff5a51ef5ee096f56a24fa7d9800ef2994661b67,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium waksmanii,no match,no match,no match,ASV_181:ff5a51ef5ee096f56a24fa7d9800ef2994661b67
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_183:0118a8c0e9d6fad8032f7cacf94a9a588aa68e63,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Mollusca;Gastropoda;Stylommatophora;Microcystidae;Lamprocystis;Lamprocystis guttula,no match,no match,no match,ASV_183:0118a8c0e9d6fad8032f7cacf94a9a588aa68e63
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_193:0423429060fc245bae80df573addbfa52d98b7d0,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chromeraceae;Chromeraceae;Chromeraceae;Chromeraceae;Chromera;Chromera velia,urn:lsid:marinespecies.org:taxname:594556,Chromera velia,Species,ASV_193:0423429060fc245bae80df573addbfa52d98b7d0
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_194:0453317799c85476bf8b009e6b0b3a8cc7b188e2,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Lecanicillium;Lecanicillium saksenae,no match,no match,no match,ASV_194:0453317799c85476bf8b009e6b0b3a8cc7b188e2
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_196:06bf79f08395343e1d1580aae52e97d52aad615b,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_196:06bf79f08395343e1d1580aae52e97d52aad615b
ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1:ASV_204:0b3ae945e63cba47ee197fd59d0b9952b026d3ae,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,17795,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127673,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Brephamia;Brephamia parvula,urn:lsid:marinespecies.org:taxname:712682,Ostorhinchus parvulus,Species,ASV_204:0b3ae945e63cba47ee197fd59d0b9952b026d3ae
