occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu61,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu61,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,submergedTime,day,161,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,sampleAccessionNumber,,SAMEA7685911,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,NCBIID,,7586,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,NCBIScientificName,,Echinodermata,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,NCBITaxonRank,,phylum,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu496,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu119,submergedTime,day,161,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu119,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu119,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1:Otu119,sampleAccessionNumber,,SAMEA7685911,,,
