occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu13,NCBIID,,251481,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu13,NCBIScientificName,,Sabellaria,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu13,NCBITaxonRank,,genus,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu13,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu13,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,NCBIID,,6544,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,NCBIScientificName,,Bivalvia,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,NCBITaxonRank,,class,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu3,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,NCBIID,,6681,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,NCBIScientificName,,Malacostraca,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,NCBITaxonRank,,class,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu44,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,NCBIID,,6074,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,NCBIScientificName,,Hydrozoa,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,NCBITaxonRank,,class,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu18,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu31,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu31,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu31,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu31,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu31,NCBIID,,120447,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu31,NCBIScientificName,,Parvicardium,,,
