occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1571:6646bb316c892f6b9c4bef7225881f536e661f15,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Dictyotales;Phaeophyceae 2;Dictyotales;Dictyotaceae;Dictyota;Dictyota caribaea,,Eukaryota,domain,ASV_1571:6646bb316c892f6b9c4bef7225881f536e661f15,NCBI:1150636,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1584:6c01700489d37fceaca85f0e89076627fa812bc1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Edwardsiidae;Edwardsianthus;Edwardsianthus gilbertensis,,Eukaryota,domain,ASV_1584:6c01700489d37fceaca85f0e89076627fa812bc1,NCBI:478398,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1716:cf5a61744332fa5be98563859f43d1fdc873f1e6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,3,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena caudata,,Eukaryota,domain,ASV_1716:cf5a61744332fa5be98563859f43d1fdc873f1e6,NCBI:5896,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1757:f7032e918339324e82cb67f741f1cc225407a5b2,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Pochonia;Pochonia chlamydosporia,urn:lsid:marinespecies.org:taxname:437254,Sordariomycetes,Class,ASV_1757:f7032e918339324e82cb67f741f1cc225407a5b2,NCBI:280754,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1804:087ca92f1382ed8f4f95f760a596c4351f42ea33,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,3,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxa;Coccomyxa;Coccomyxa;Coccomyxa subellipsoidea,,Eukaryota,domain,ASV_1804:087ca92f1382ed8f4f95f760a596c4351f42ea33,NCBI:248742,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1863:1b988695b51247987432e0cb3bfe10d825ff4343,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;Eremothecium sinecaudum,,Eukaryota,domain,ASV_1863:1b988695b51247987432e0cb3bfe10d825ff4343,NCBI:45286,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1892:237757ed892552de7e4e1adcd7de4c1f27ecd8c7,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ectocarpales;Phaeophyceae 16;Ectocarpales;Chordariaceae;Tinocladia;Tinocladia sanrikuensis,,Eukaryota,domain,ASV_1892:237757ed892552de7e4e1adcd7de4c1f27ecd8c7,NCBI:3113215,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1909:27413a1f59bb0d3d9320c9e13839981987c763aa,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,3,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Mediophyceae;Toxariales;Toxariaceae;Toxarium;Toxarium undulatum,,Eukaryota,domain,ASV_1909:27413a1f59bb0d3d9320c9e13839981987c763aa,NCBI:210620,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1934:2f632fcaae1722cba3e91c71dde6dff466bd2100,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,7,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Velkovrhia;Velkovrhia enigmatica,,Eukaryota,domain,ASV_1934:2f632fcaae1722cba3e91c71dde6dff466bd2100,NCBI:1386913,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_1995:44aed5f181f70c89ab16ac8564440d6b1954ee1a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma uncinatum,,Eukaryota,domain,ASV_1995:44aed5f181f70c89ab16ac8564440d6b1954ee1a,NCBI:74035,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_2003:46a09a216d01fd55ad457fce2032d0d7bbe97098,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,3,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Lamprotula;Lamprotula scripta,,Eukaryota,domain,ASV_2003:46a09a216d01fd55ad457fce2032d0d7bbe97098,NCBI:332925,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_2018:4f67d6aff19255491572a111bbc49667cde17920,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,3,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Marthasterias;Marthasterias glacialis,urn:lsid:marinespecies.org:taxname:123803,Marthasterias glacialis,Species,ASV_2018:4f67d6aff19255491572a111bbc49667cde17920,NCBI:7609,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_2019:4f81c64a66c70a1823793c148dcad123c9026b39,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,2,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Rotundellaceae;Rotundella;Rotundella rotunda,,Eukaryota,domain,ASV_2019:4f81c64a66c70a1823793c148dcad123c9026b39,NCBI:1357779,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1:ASV_2033:53ceba7927d860337616b6e748e407ce793aadc4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Helsingborg1_20200305_20200604,SAMEA7685804,2020-03-05/2020-06-04,5,DNA sequence reads,18933,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914127,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,The Sound (http://marineregions.org/mrgid/24056),56.026272,12.695728,SE,SWC_Helsingborg1,2.0,2.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Saprolegniales;Oomycota 2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,,Eukaryota,domain,ASV_2033:53ceba7927d860337616b6e748e407ce793aadc4,NCBI:157072,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1
